Freq.	V(vo)
Step Information: Run=1  (Run: 1/20)
3.89045144994279e+002	(-4.42173926674835e+001dB,-5.97669939883846e-001°)
3.98107170553495e+002	(-4.42193209098536e+001dB,-6.11527370858969e-001°)
4.07380277804111e+002	(-4.42213404074426e+001dB,-6.25702969426662e-001°)
4.16869383470333e+002	(-4.42234554977548e+001dB,-6.40203813043760e-001°)
4.26579518801591e+002	(-4.42256707265549e+001dB,-6.55037119814178e-001°)
4.36515832240164e+002	(-4.42279908573084e+001dB,-6.70210249697446e-001°)
4.46683592150961e+002	(-4.42304208827650e+001dB,-6.85730706241463e-001°)
4.57088189614873e+002	(-4.42329660351426e+001dB,-7.01606137445071e-001°)
4.67735141287196e+002	(-4.42356317990381e+001dB,-7.17844337352520e-001°)
4.78630092322636e+002	(-4.42384239229887e+001dB,-7.34453246724416e-001°)
4.89778819368444e+002	(-4.42413484324511e+001dB,-7.51440953849075e-001°)
5.01187233627270e+002	(-4.42444116441505e+001dB,-7.68815695493092e-001°)
5.12861383991362e+002	(-4.42476201798607e+001dB,-7.86585857103708e-001°)
5.24807460249770e+002	(-4.42509809816228e+001dB,-8.04759973086113e-001°)
5.37031796370250e+002	(-4.42545013279139e+001dB,-8.23346726921309e-001°)
5.49540873857622e+002	(-4.42581888499661e+001dB,-8.42354950696766e-001°)
5.62341325190346e+002	(-4.42620515500337e+001dB,-8.61793624857098e-001°)
5.75439937337154e+002	(-4.42660978192169e+001dB,-8.81671876956169e-001°)
5.88843655355586e+002	(-4.42703364572557e+001dB,-9.01998980528905e-001°)
6.02559586074355e+002	(-4.42747766935869e+001dB,-9.22784353708831e-001°)
6.16595001861479e+002	(-4.42794282080464e+001dB,-9.44037556628826e-001°)
6.30957344480190e+002	(-4.42843011545578e+001dB,-9.65768289321354e-001°)
6.45654229034652e+002	(-4.42894061847496e+001dB,-9.87986388387678e-001°)
6.60693448007592e+002	(-4.42947544733296e+001dB,-1.01070182332650e+000°)
6.76082975391978e+002	(-4.43003577453714e+001dB,-1.03392469255435e+000°)
6.91830970918933e+002	(-4.43062283032309e+001dB,-1.05766521761291e+000°)
7.07945784384134e+002	(-4.43123790583064e+001dB,-1.08193373861731e+000°)
7.24435960074986e+002	(-4.43188235603249e+001dB,-1.10674070631439e+000°)
7.41310241300914e+002	(-4.43255760324467e+001dB,-1.13209667576484e+000°)
7.58577575029180e+002	(-4.43326514050363e+001dB,-1.15801229697998e+000°)
7.76247116628688e+002	(-4.43400653535070e+001dB,-1.18449830579527e+000°)
7.94328234724277e+002	(-4.43478343367747e+001dB,-1.21156551251559e+000°)
8.12830516164095e+002	(-4.43559756397693e+001dB,-1.23922479047911e+000°)
8.31763771102666e+002	(-4.43645074167075e+001dB,-1.26748706202422e+000°)
8.51138038202372e+002	(-4.43734487369883e+001dB,-1.29636328282838e+000°)
8.70963589956076e+002	(-4.43828196359059e+001dB,-1.32586442607180e+000°)
8.91250938133741e+002	(-4.43926411655302e+001dB,-1.35600146253057e+000°)
9.12010839355905e+002	(-4.44029354502952e+001dB,-1.38678533998920e+000°)
9.33254300796986e+002	(-4.44137257462991e+001dB,-1.41822696011168e+000°)
9.54992586021431e+002	(-4.44250365029661e+001dB,-1.45033715228637e+000°)
9.77237220955805e+002	(-4.44368934292804e+001dB,-1.48312664495766e+000°)
9.99999999999994e+002	(-4.44493235645230e+001dB,-1.51660603424282e+000°)
1.02329299228075e+003	(-4.44623553527521e+001dB,-1.55078574854077e+000°)
1.04712854805089e+003	(-4.44760187223439e+001dB,-1.58567600961953e+000°)
1.07151930523760e+003	(-4.44903451710744e+001dB,-1.62128678992933e+000°)
1.09647819614318e+003	(-4.45053678561052e+001dB,-1.65762776476612e+000°)
1.12201845430196e+003	(-4.45211216905975e+001dB,-1.69470826000486e+000°)
1.14815362149688e+003	(-4.45376434465705e+001dB,-1.73253719407837e+000°)
1.17489755493952e+003	(-4.45549718640959e+001dB,-1.77112301312916e+000°)
1.20226443461741e+003	(-4.45731477699789e+001dB,-1.81047362134679e+000°)
1.23026877081237e+003	(-4.45922142022334e+001dB,-1.85059630129068e+000°)
1.25892541179416e+003	(-4.46122165451227e+001dB,-1.89149762758757e+000°)
1.28824955169313e+003	(-4.46332026734161e+001dB,-1.93318337090723e+000°)
1.31825673855640e+003	(-4.46552231067106e+001dB,-1.97565839111228e+000°)
1.34896288259165e+003	(-4.46783311769081e+001dB,-2.01892652095809e+000°)
1.38038426460288e+003	(-4.47025832048254e+001dB,-2.06299043304160e+000°)
1.41253754462275e+003	(-4.47280386947359e+001dB,-2.10785149764583e+000°)
1.44543977074592e+003	(-4.47547605402843e+001dB,-2.15350962041011e+000°)
1.47910838816820e+003	(-4.47828152483188e+001dB,-2.19996306409093e+000°)
1.51356124843620e+003	(-4.48122731806029e+001dB,-2.24720825035484e+000°)
1.54881661891247e+003	(-4.48432088149812e+001dB,-2.29523953890377e+000°)
1.58489319246110e+003	(-4.48757010282731e+001dB,-2.34404898153691e+000°)
1.62181009735892e+003	(-4.49098334021895e+001dB,-2.39362604664226e+000°)
1.65958690743755e+003	(-4.49456945577597e+001dB,-2.44395731479133e+000°)
1.69824365246173e+003	(-4.49833785157562e+001dB,-2.49502613368147e+000°)
1.73780082874936e+003	(-4.50229850919636e+001dB,-2.54681223578650e+000°)
1.77827941003891e+003	(-4.50646203272650e+001dB,-2.59929130811197e+000°)
1.81970085860997e+003	(-4.51083969572052e+001dB,-2.65243450848091e+000°)
1.86208713666286e+003	(-4.51544349262568e+001dB,-2.70620792198045e+000°)
1.90546071796323e+003	(-4.52028619519005e+001dB,-2.76057194896428e+000°)
1.94984459975803e+003	(-4.52538141432542e+001dB,-2.81548061261171e+000°)
1.99526231496887e+003	(-4.53074366829081e+001dB,-2.87088077732686e+000°)
2.04173794466952e+003	(-4.53638845773392e+001dB,-2.92671126165100e+000°)
2.08929613085403e+003	(-4.54233234878394e+001dB,-2.98290183142625e+000°)
2.13796208950222e+003	(-4.54859306487293e+001dB,-3.03937205281698e+000°)
2.18776162394954e+003	(-4.55518958869452e+001dB,-3.09602998317182e+000°)
2.23872113856832e+003	(-4.56214227562211e+001dB,-3.15277067369200e+000°)
2.29086765276776e+003	(-4.56947298022325e+001dB,-3.20947445282482e+000°)
2.34422881531991e+003	(-4.57720519744905e+001dB,-3.26600494666637e+000°)
2.39883291901947e+003	(-4.58536422117800e+001dB,-3.32220680150467e+000°)
2.45470891568501e+003	(-4.59397732216506e+001dB,-3.37790304143137e+000°)
2.51188643150956e+003	(-4.60307394876607e+001dB,-3.43289200417003e+000°)
2.57039578276885e+003	(-4.61268595369753e+001dB,-3.48694376544343e+000°)
2.63026799189536e+003	(-4.62284785143131e+001dB,-3.53979596099161e+000°)
2.69153480392690e+003	(-4.63359711093880e+001dB,-3.59114887638765e+000°)
2.75422870333815e+003	(-4.64497449010105e+001dB,-3.64065965889350e+000°)
2.81838293126443e+003	(-4.65702441898441e+001dB,-3.68793546083938e+000°)
2.88403150312659e+003	(-4.66979544090862e+001dB,-3.73252528092244e+000°)
2.95120922666636e+003	(-4.68334072210422e+001dB,-3.77391020744287e+000°)
3.01995172040199e+003	(-4.69771864317289e+001dB,-3.81149168930305e+000°)
3.09029543251357e+003	(-4.71299348876380e+001dB,-3.84457735674656e+000°)
3.16227766016836e+003	(-4.72923625549778e+001dB,-3.87236377547009e+000°)
3.23593656929626e+003	(-4.74652560362402e+001dB,-3.89391534023367e+000°)
3.31131121482589e+003	(-4.76494898387009e+001dB,-3.90813826171307e+000°)
3.38844156139200e+003	(-4.78460398010860e+001dB,-3.91374827709909e+000°)
3.46736850452529e+003	(-4.80559991844677e+001dB,-3.90923023910045e+000°)
3.54813389233573e+003	(-4.82805980940093e+001dB,-3.89278712642830e+000°)
3.63078054770099e+003	(-4.85212270856161e+001dB,-3.86227510033146e+000°)
3.71535229097170e+003	(-4.87794660804965e+001dB,-3.81511996450312e+000°)
3.80189396320558e+003	(-4.90571200772748e+001dB,-3.74820853950648e+000°)
3.89045144994278e+003	(-4.93562636535456e+001dB,-3.65774574343506e+000°)
3.98107170553494e+003	(-4.96792969511808e+001dB,-3.53906411112332e+000°)
4.07380277804110e+003	(-5.00290168441387e+001dB,-3.38636631858467e+000°)
4.16869383470332e+003	(-5.04087084151764e+001dB,-3.19237167775634e+000°)
4.26579518801589e+003	(-5.08222639581227e+001dB,-2.94782234533864e+000°)
4.36515832240162e+003	(-5.12743397920702e+001dB,-2.64078022671328e+000°)
4.46683592150960e+003	(-5.17705657516156e+001dB,-2.25560414018337e+000°)
4.57088189614871e+003	(-5.23178291228176e+001dB,-1.77142559887463e+000°)
4.67735141287194e+003	(-5.29246651919907e+001dB,-1.15981472320464e+000°)
4.78630092322634e+003	(-5.36018021605457e+001dB,-3.81093766942679e-001°)
4.89778819368442e+003	(-5.43629305158552e+001dB,6.21694569611229e-001°)
5.01187233627268e+003	(-5.52257949429841e+001dB,1.93306306164691e+000°)
5.12861383991361e+003	(-5.62137245879870e+001dB,3.68341535946559e+000°)
5.24807460249768e+003	(-5.73576449228014e+001dB,6.08351753548197e+000°)
5.37031796370248e+003	(-5.86980971044277e+001dB,9.49308442206097e+000°)
5.49540873857620e+003	(-6.02842709192203e+001dB,1.45646542632238e+001°)
5.62341325190344e+003	(-6.21555667287825e+001dB,2.25502870575019e+001°)
5.75439937337152e+003	(-6.42423501534605e+001dB,3.58472937787954e+001°)
5.88843655355584e+003	(-6.60017600889833e+001dB,5.77932945382166e+001°)
6.02559586074353e+003	(-6.61205728060773e+001dB,8.65574767234467e+001°)
6.16595001861477e+003	(-6.43357400576435e+001dB,1.10716942506569e+002°)
6.30957344480188e+003	(-6.19627704492956e+001dB,1.25751645978774e+002°)
6.45654229034650e+003	(-5.97423841821750e+001dB,1.34675387357390e+002°)
6.60693448007590e+003	(-5.78094846163823e+001dB,1.40224358723995e+002°)
6.76082975391976e+003	(-5.61362953405235e+001dB,1.43866634500530e+002°)
6.91830970918931e+003	(-5.46734990113672e+001dB,1.46360653359097e+002°)
7.07945784384132e+003	(-5.33787311788968e+001dB,1.48118364021030e+002°)
7.24435960074984e+003	(-5.22195499740838e+001dB,1.49377696579809e+002°)
7.41310241300911e+003	(-5.11716763134766e+001dB,1.50284002897573e+002°)
7.58577575029177e+003	(-5.02169062531802e+001dB,1.50930440449243e+002°)
7.76247116628685e+003	(-4.93414733937588e+001dB,1.51379170995942e+002°)
7.94328234724275e+003	(-4.85348754001163e+001dB,1.51673101301428e+002°)
8.12830516164092e+003	(-4.77890524290302e+001dB,1.51842703736895e+002°)
8.31763771102664e+003	(-4.70978135700317e+001dB,1.51910148117562e+002°)
8.51138038202369e+003	(-4.64564356460566e+001dB,1.51891898396303e+002°)
8.70963589956073e+003	(-4.58613829891352e+001dB,1.51800398491616e+002°)
8.91250938133738e+003	(-4.53101142042129e+001dB,1.51645199222022e+002°)
9.12010839355902e+003	(-4.48009538774850e+001dB,1.51433732377183e+002°)
9.33254300796983e+003	(-4.43330154665501e+001dB,1.51171856719721e+002°)
9.54992586021428e+003	(-4.39061676079137e+001dB,1.50864254195769e+002°)
9.77237220955802e+003	(-4.35210408744188e+001dB,1.50514727313420e+002°)
9.99999999999991e+003	(-4.31790764192759e+001dB,1.50126432601605e+002°)
1.02329299228075e+004	(-4.28826227466527e+001dB,1.49702075999743e+002°)
1.04712854805089e+004	(-4.26350930356875e+001dB,1.49244091838263e+002°)
1.07151930523760e+004	(-4.24412044024268e+001dB,1.48754827215991e+002°)
1.09647819614318e+004	(-4.23073346694711e+001dB,1.48236758768826e+002°)
1.12201845430195e+004	(-4.22420560828620e+001dB,1.47692781927971e+002°)
1.14815362149687e+004	(-4.22569478178046e+001dB,1.47126640676556e+002°)
1.17489755493952e+004	(-4.23678685720669e+001dB,1.46543624766640e+002°)
1.20226443461740e+004	(-4.25970284652287e+001dB,1.45951791413576e+002°)
1.23026877081237e+004	(-4.29765358881978e+001dB,1.45364276440395e+002°)
1.25892541179416e+004	(-4.35548749373613e+001dB,1.44804061632154e+002°)
1.28824955169312e+004	(-4.44097823472455e+001dB,1.44314927479445e+002°)
1.31825673855640e+004	(-4.56769812461518e+001dB,1.43990543490598e+002°)
1.34896288259164e+004	(-4.76259684431108e+001dB,1.44069993730078e+002°)
1.38038426460287e+004	(-5.09215533524555e+001dB,1.45384190120426e+002°)
1.41253754462274e+004	(-5.81631722603528e+001dB,1.53930445360240e+002°)
1.44543977074591e+004	(-6.08636675670511e+001dB,-6.71226346436221e+001°)
1.47910838816819e+004	(-4.95998488312628e+001dB,-5.12639179456132e+001°)
1.51356124843619e+004	(-4.40288934620504e+001dB,-4.95565222235464e+001°)
1.54881661891247e+004	(-4.00909752869491e+001dB,-4.96713002654667e+001°)
1.58489319246110e+004	(-3.69251976975316e+001dB,-5.04241333022868e+001°)
1.62181009735891e+004	(-3.42053215878253e+001dB,-5.15138089907740e+001°)
1.65958690743755e+004	(-3.17717436908265e+001dB,-5.28341831108800e+001°)
1.69824365246173e+004	(-2.95337493340906e+001dB,-5.43438511355239e+001°)
1.73780082874936e+004	(-2.74342110061283e+001dB,-5.60293214168803e+001°)
1.77827941003891e+004	(-2.54342409940096e+001dB,-5.78922295303236e+001°)
1.81970085860997e+004	(-2.35056155615059e+001dB,-5.99446119508794e+001°)
1.86208713666285e+004	(-2.16266693084183e+001dB,-6.22075613736126e+001°)
1.90546071796323e+004	(-1.97799098627732e+001dB,-6.47117292458017e+001°)
1.94984459975803e+004	(-1.79505713118302e+001dB,-6.74992342561409e+001°)
1.99526231496886e+004	(-1.61257484373161e+001dB,-7.06270298920616e+001°)
2.04173794466951e+004	(-1.42939790585180e+001dB,-7.41720966662201e+001°)
2.08929613085402e+004	(-1.24453121048657e+001dB,-7.82390690915263e+001°)
2.13796208950221e+004	(-1.05721028162167e+001dB,-8.29710116779211e+001°)
2.18776162394953e+004	(-8.67110203626277e+000dB,-8.85635980164371e+001°)
2.23872113856832e+004	(-6.74794471003253e+000dB,-9.52805611026349e+001°)
2.29086765276775e+004	(-4.82582765078715e+000dB,-1.03460348910721e+002°)
2.34422881531990e+004	(-2.96002369270430e+000dB,-1.13483373859773e+002°)
2.39883291901947e+004	(-1.25499559186330e+000dB,-1.25634172970748e+002°)
2.45470891568501e+004	(1.35712419800200e-001dB,-1.39796365691455e+002°)
2.51188643150956e+004	(1.06381361456127e+000dB,-1.55127067832095e+002°)
2.57039578276884e+004	(1.48612167685521e+000dB,-1.70203644556508e+002°)
2.63026799189536e+004	(1.50142881028616e+000dB,1.76225775340376e+002°)
2.69153480392689e+004	(1.27273348354015e+000dB,1.64685456893823e+002°)
2.75422870333814e+004	(9.37854699093902e-001dB,1.55082802982997e+002°)
2.81838293126443e+004	(5.81302044409181e-001dB,1.47069031802487e+002°)
2.88403150312658e+004	(2.45277822209394e-001dB,1.40274613028682e+002°)
2.95120922666636e+004	(-5.30523149340160e-002dB,1.34393979966152e+002°)
