Freq.,Vout
1.78648757485193e+004,3.49004793823383e-002,7.63440655813525e+001
1.79060585403518e+004,3.33384858225924e-002,7.60837397176394e+001
1.79473362683241e+004,3.17575786255030e-002,7.58227273887535e+001
1.79887091512867e+004,3.01576553565050e-002,7.55610269707720e+001
1.80301774085945e+004,2.85386143966999e-002,7.52986368367747e+001
1.80717412601081e+004,2.69003549742600e-002,7.50355553567265e+001
1.81134009261948e+004,2.52427771963644e-002,7.47717808973543e+001
1.81551566277302e+004,2.35657820816999e-002,7.45073118220192e+001
1.81970085860986e+004,2.18692715929459e-002,7.42421464905836e+001
1.82389570231952e+004,2.01531486702121e-002,7.39762832592730e+001
1.82810021614262e+004,1.84173172645630e-002,7.37097204805341e+001
1.83231442237109e+004,1.66616823719923e-002,7.34424565028844e+001
1.83653834334823e+004,1.48861500679901e-002,7.31744896707597e+001
1.84077200146883e+004,1.30906275420853e-002,7.29058183243530e+001
1.84501541917935e+004,1.12750231335635e-002,7.26364407994508e+001
1.84926861897796e+004,9.43924636670032e-003,7.23663554272602e+001
1.85353162341469e+004,7.58320798704396e-003,7.20955605342318e+001
1.85780445509158e+004,5.70681999779245e-003,7.18240544418771e+001
1.86208713666274e+004,3.80999569675840e-003,7.15518354665777e+001
1.86637969083455e+004,1.89264971343509e-003,7.12789019193890e+001
1.87068214036568e+004,-4.53019531665524e-005,7.10052521058379e+001
1.87499450806729e+004,-2.00394189664245e-003,7.07308843257126e+001
1.87931681680314e+004,-3.98335126470412e-003,7.04557968728464e+001
1.88364908948968e+004,-5.98360972044372e-003,7.01799880348939e+001
1.88799134909617e+004,-8.00479540321453e-003,6.99034560931000e+001
1.89234361864485e+004,-1.00469848890709e-002,6.96261993220624e+001
1.89670592121102e+004,-1.21102531509287e-002,6.93482159894854e+001
1.90107827992317e+004,-1.41946735183726e-002,6.90695043559267e+001
1.90546071796312e+004,-1.63003176370481e-002,6.87900626745362e+001
1.90985325856611e+004,-1.84272554278472e-002,6.85098891907873e+001
1.91425592502096e+004,-2.05755550456199e-002,6.82289821421985e+001
1.91866874067016e+004,-2.27452828376360e-002,6.79473397580490e+001
1.92309172891003e+004,-2.49365033018422e-002,6.76649602590835e+001
1.92752491319081e+004,-2.71492790444962e-002,6.73818418572098e+001
1.93196831701679e+004,-2.93836707379362e-002,6.70979827551872e+001
1.93642196394648e+004,-3.16397370777587e-002,6.68133811463048e+001
1.94088587759265e+004,-3.39175347397794e-002,6.65280352140529e+001
1.94536008162253e+004,-3.62171183368258e-002,6.62419431317823e+001
1.94984459975791e+004,-3.85385403752025e-002,6.59551030623555e+001
1.95433945577526e+004,-4.08818512109212e-002,6.56675131577886e+001
1.95884467350586e+004,-4.32470990057204e-002,6.53791715588815e+001
1.96336027683591e+004,-4.56343296829281e-002,6.50900763948394e+001
1.96788628970671e+004,-4.80435868829439e-002,6.48002257828831e+001
1.97242273611472e+004,-5.04749119188097e-002,6.45096178278494e+001
1.97696964011173e+004,-5.29283437313855e-002,6.42182506217793e+001
1.98152702580496e+004,-5.54039188443314e-002,6.39261222434977e+001
1.98609491735724e+004,-5.79016713192903e-002,6.36332307581789e+001
1.99067333898705e+004,-6.04216327105117e-002,6.33395742169032e+001
1.99526231496874e+004,-6.29638320196444e-002,6.30451506562001e+001
1.99986186963261e+004,-6.55282956503632e-002,6.27499580975807e+001
2.00447202736503e+004,-6.81150473630028e-002,6.24539945470576e+001
2.00909281260859e+004,-7.07241082288908e-002,6.21572579946523e+001
2.01372424986225e+004,-7.33554965849879e-002,6.18597464138908e+001
2.01836636368142e+004,-7.60092279882779e-002,6.15614577612856e+001
2.02301917867813e+004,-7.86853151702500e-002,6.12623899758047e+001
2.02768271952114e+004,-8.13837679914139e-002,6.09625409783286e+001
2.03235701093608e+004,-8.41045933958198e-002,6.06619086710921e+001
2.03704207770558e+004,-8.68477953658321e-002,6.03604909371134e+001
2.04173794466939e+004,-8.96133748766312e-002,6.00582856396095e+001
2.04644463672453e+004,-9.24013298513249e-002,5.97552906213963e+001
2.05116217882543e+004,-9.52116551159000e-002,5.94515037042750e+001
2.05589059598400e+004,-9.80443423542615e-002,5.91469226884042e+001
2.06062991326986e+004,-1.00899380064009e-001,5.88415453516552e+001
2.06538015581039e+004,-1.03776753511689e-001,5.85353694489548e+001
2.07014134879090e+004,-1.06676444689027e-001,5.82283927116103e+001
2.07491351745477e+004,-1.09598432268986e-001,5.79206128466191e+001
2.07969668710355e+004,-1.12542691562381e-001,5.76120275359639e+001
2.08449088309715e+004,-1.15509194474813e-001,5.73026344358891e+001
2.08929613085390e+004,-1.18497909463938e-001,5.69924311761626e+001
2.09411245585075e+004,-1.21508801497284e-001,5.66814153593200e+001
2.09893988362338e+004,-1.24541832010461e-001,5.63695845598909e+001
2.10377843976633e+004,-1.27596958865796e-001,5.60569363236098e+001
2.10862814993315e+004,-1.30674136311776e-001,5.57434681666063e+001
2.11348903983650e+004,-1.33773314942835e-001,5.54291775745802e+001
2.11836113524836e+004,-1.36894441659779e-001,5.51140620019562e+001
2.12324446200007e+004,-1.40037459631069e-001,5.47981188710211e+001
2.12813904598257e+004,-1.43202308254616e-001,5.44813455710419e+001
2.13304491314643e+004,-1.46388923120410e-001,5.41637394573639e+001
2.13796208950209e+004,-1.49597235974132e-001,5.38452978504895e+001
2.14289060111991e+004,-1.52827174681107e-001,5.35260180351389e+001
2.14783047413039e+004,-1.56078663191854e-001,5.32058972592878e+001
2.15278173472422e+004,-1.59351621508008e-001,5.28849327331858e+001
2.15774440915252e+004,-1.62645965649600e-001,5.25631216283552e+001
2.16271852372687e+004,-1.65961607623197e-001,5.22404610765667e+001
2.16770410481955e+004,-1.69298455391275e-001,5.19169481687947e+001
2.17270117886359e+004,-1.72656412842687e-001,5.15925799541502e+001
2.17770977235301e+004,-1.76035379764515e-001,5.12673534387918e+001
2.18272991184285e+004,-1.79435251814874e-001,5.09412655848150e+001
2.18776162394940e+004,-1.82855920497537e-001,5.06143133091171e+001
2.19280493535030e+004,-1.86297273137627e-001,5.02864934822396e+001
2.19785987278467e+004,-1.89759192858937e-001,4.99578029271874e+001
2.20292646305330e+004,-1.93241558562746e-001,4.96282384182237e+001
2.20800473301875e+004,-1.96744244908339e-001,4.92977966796410e+001
2.21309470960548e+004,-2.00267122295204e-001,4.89664743845061e+001
2.21819641980006e+004,-2.03810056846883e-001,4.86342681533830e+001
2.22330989065125e+004,-2.07372910396938e-001,4.83011745530263e+001
2.22843514927015e+004,-2.10955540476496e-001,4.79671900950533e+001
2.23357222283038e+004,-2.14557800304161e-001,4.76323112345862e+001
2.23872113856818e+004,-2.18179538777756e-001,4.72965343688707e+001
2.24388192378261e+004,-2.21820600468385e-001,4.69598558358654e+001
2.24905460583562e+004,-2.25480825616738e-001,4.66222719128054e+001
2.25423921215227e+004,-2.29160050131698e-001,4.62837788147386e+001
2.25943577022082e+004,-2.32858105591661e-001,4.59443726930314e+001
2.26464430759290e+004,-2.36574819247932e-001,4.56040496338493e+001
2.26986485188366e+004,-2.40310014031248e-001,4.52628056566070e+001
2.27509743077191e+004,-2.44063508560857e-001,4.49206367123888e+001
2.28034207200026e+004,-2.47835117156486e-001,4.45775386823399e+001
2.28559880337527e+004,-2.51624649853274e-001,4.42335073760284e+001
2.29086765276761e+004,-2.55431912419783e-001,4.38885385297755e+001
2.29614864811220e+004,-2.59256706379279e-001,4.35426278049562e+001
2.30144181740835e+004,-2.63098829034354e-001,4.31957707862675e+001
2.30674718871991e+004,-2.66958073494814e-001,4.28479629799658e+001
2.31206479017543e+004,-2.70834228709404e-001,4.24991998120719e+001
2.31739464996832e+004,-2.74727079501058e-001,4.21494766265434e+001
2.32273679635694e+004,-2.78636406606046e-001,4.17987886834144e+001
2.32809125766484e+004,-2.82561986717195e-001,4.14471311569019e+001
2.33345806228084e+004,-2.86503592530996e-001,4.10944991334781e+001
2.33883723865919e+004,-2.90460992799260e-001,4.07408876099091e+001
2.34422881531976e+004,-2.94433952385018e-001,4.03862914912581e+001
2.34963282084814e+004,-2.98422232323047e-001,4.00307055888552e+001
2.35504928389584e+004,-3.02425589885220e-001,3.96741246182298e+001
2.36047823318041e+004,-3.06443778650614e-001,3.93165431970085e+001
2.36591969748559e+004,-3.10476548580777e-001,3.89579558427768e+001
2.37137370566149e+004,-3.14523646100295e-001,3.85983569709032e+001
2.37684028662471e+004,-3.18584814182746e-001,3.82377408923269e+001
2.38231946935852e+004,-3.22659792442208e-001,3.78761018113081e+001
2.38781128291301e+004,-3.26748317230727e-001,3.75134338231408e+001
2.39331575640522e+004,-3.30850121741668e-001,3.71497309118253e+001
2.39883291901932e+004,-3.34964936119369e-001,3.67849869477050e+001
2.40436280000676e+004,-3.39092487575203e-001,3.64191956850621e+001
2.40990542868642e+004,-3.43232500510239e-001,3.60523507596737e+001
2.41546083444477e+004,-3.47384696644848e-001,3.56844456863300e+001
2.42102904673601e+004,-3.51548795155349e-001,3.53154738563108e+001
2.42661009508224e+004,-3.55724512818045e-001,3.49454285348209e+001
2.43220400907364e+004,-3.59911564160736e-001,3.45743028583863e+001
2.43781081836858e+004,-3.64109661622195e-001,3.42020898322084e+001
2.44343055269380e+004,-3.68318515719766e-001,3.38287823274754e+001
2.44906324184457e+004,-3.72537835225023e-001,3.34543730786344e+001
2.45470891568486e+004,-3.76767327348516e-001,3.30788546806186e+001
2.46036760414745e+004,-3.81006697933030e-001,3.27022195860342e+001
2.46603933723416e+004,-3.85255651656298e-001,3.23244601023025e+001
2.47172414501595e+004,-3.89513892243231e-001,3.19455683887612e+001
2.47742205763311e+004,-3.93781122687805e-001,3.15655364537200e+001
2.48313310529539e+004,-3.98057045485275e-001,3.11843561514746e+001
2.48885731828221e+004,-4.02341362874659e-001,3.08020191792770e+001
2.49459472694278e+004,-4.06633777092471e-001,3.04185170742594e+001
2.50034536169625e+004,-4.10933990636949e-001,3.00338412103183e+001
2.50610925303193e+004,-4.15241706544414e-001,2.96479827949504e+001
2.51188643150940e+004,-4.19556628677333e-001,2.92609328660466e+001
2.51767692775867e+004,-4.23878462024503e-001,2.88726822886408e+001
2.52348077248039e+004,-4.28206913014104e-001,2.84832217516157e+001
2.52929799644596e+004,-4.32541689839858e-001,2.80925417643615e+001
2.53512863049773e+004,-4.36882502800561e-001,2.77006326533939e+001
2.54097270554912e+004,-4.41229064653569e-001,2.73074845589248e+001
2.54683025258486e+004,-4.45581090982865e-001,2.69130874313909e+001
2.55270130266106e+004,-4.49938300581659e-001,2.65174310279374e+001
2.55858588690546e+004,-4.54300415850541e-001,2.61205049088589e+001
2.56448403651753e+004,-4.58667163211395e-001,2.57222984339960e+001
2.57039578276868e+004,-4.63038273537423e-001,2.53228007590898e+001
2.57632115700239e+004,-4.67413482600269e-001,2.49220008320932e+001
2.58226019063441e+004,-4.71792531534289e-001,2.45198873894401e+001
2.58821291515290e+004,-4.76175167318762e-001,2.41164489522732e+001
2.59417936211863e+004,-4.80561143278598e-001,2.37116738226310e+001
2.60015956316508e+004,-4.84950219603927e-001,2.33055500795937e+001
2.60615354999871e+004,-4.89342163889468e-001,2.28980655753909e+001
2.61216135439902e+004,-4.93736751694247e-001,2.24892079314685e+001
2.61818300821880e+004,-4.98133767121624e-001,2.20789645345212e+001
2.62421854338425e+004,-5.02533003421542e-001,2.16673225324849e+001
2.63026799189519e+004,-5.06934263614497e-001,2.12542688304954e+001
2.63633138582519e+004,-5.11337361138485e-001,2.08397900868128e+001
2.64240875732175e+004,-5.15742120519450e-001,2.04238727087137e+001
2.64850013860651e+004,-5.20148378066212e-001,2.00065028483492e+001
2.65460556197535e+004,-5.24555982590086e-001,1.95876663985783e+001
2.66072505979862e+004,-5.28964796150595e-001,1.91673489887676e+001
2.66685866452128e+004,-5.33374694827560e-001,1.87455359805710e+001
2.67300640866312e+004,-5.37785569520611e-001,1.83222124636801e+001
2.67916832481884e+004,-5.42197326776907e-001,1.78973632515570e+001
2.68534444565831e+004,-5.46609889647769e-001,1.74709728771472e+001
2.69153480392672e+004,-5.51023198575499e-001,1.70430255885743e+001
2.69773943244472e+004,-5.55437212310432e-001,1.66135053448237e+001
2.70395836410865e+004,-5.59851908860400e-001,1.61823958114133e+001
2.71019163189064e+004,-5.64267286472244e-001,1.57496803560588e+001
2.71643926883888e+004,-5.68683364647057e-001,1.53153420443345e+001
2.72270130807771e+004,-5.73100185190133e-001,1.48793636353333e+001
2.72897778280784e+004,-5.77517813296235e-001,1.44417275773323e+001
2.73526872630651e+004,-5.81936338671647e-001,1.40024160034643e+001
2.74157417192768e+004,-5.86355876693474e-001,1.35614107274046e+001
2.74789415310219e+004,-5.90776569608138e-001,1.31186932390734e+001
2.75422870333796e+004,-5.95198587769113e-001,1.26742447003613e+001
2.76057785622014e+004,-5.99622130915924e-001,1.22280459408839e+001
2.76694164541131e+004,-6.04047429494578e-001,1.17800774537691e+001
2.77332010465164e+004,-6.08474746021908e-001,1.13303193914864e+001
2.77971326775908e+004,-6.12904376493527e-001,1.08787515617209e+001
2.78612116862956e+004,-6.17336651837562e-001,1.04253534233029e+001
2.79254384123713e+004,-6.21771939415102e-001,9.97010408219787e+000
2.79898131963416e+004,-6.26210644568451e-001,9.51298228756569e+000
2.80543363795151e+004,-6.30653212218606e-001,9.05396642789690e+000
2.81190083039873e+004,-6.35100128513049e-001,8.59303452723638e+000
2.81838293126424e+004,-6.39551922525340e-001,8.13016424150098e+000
2.82487997491550e+004,-6.44009168007595e-001,7.66533285490369e+000
2.83139199579917e+004,-6.48472485197252e-001,7.19851727649207e+000
2.83791902844134e+004,-6.52942542679317e-001,6.72969403681631e+000
2.84446110744770e+004,-6.57420059305586e-001,6.25883928473175e+000
2.85101826750370e+004,-6.61905806171966e-001,5.78592878435534e+000
2.85759054337473e+004,-6.66400608655227e-001,5.31093791218379e+000
2.86417796990637e+004,-6.70905348510813e-001,4.83384165438923e+000
2.87078058202448e+004,-6.75420966032463e-001,4.35461460430585e+000
2.87739841473545e+004,-6.79948462275404e-001,3.87323096012390e+000
2.88403150312639e+004,-6.84488901344426e-001,3.38966452280463e+000
2.89067988236526e+004,-6.89043412747708e-001,2.90388869423459e+000
2.89734358770111e+004,-6.93613193817824e-001,2.41587647563732e+000
2.90402265446423e+004,-6.98199512201706e-001,1.92560046625843e+000
2.91071711806639e+004,-7.02803708419840e-001,1.43303286234481e+000
2.91742701400095e+004,-7.07427198496636e-001,9.38145456439304e-001
2.92415237784312e+004,-7.12071476662580e-001,4.40909637009080e-001
2.93089324525010e+004,-7.16738118129703e-001,-5.87036115670248e-002
2.93764965196131e+004,-7.21428781941064e-001,-5.60723708630534e-001
2.94442163379854e+004,-7.26145213895397e-001,-1.06518047647110e+000
2.95120922666616e+004,-7.30889249547402e-001,-1.57210413912161e+000
2.95801246655132e+004,-7.35662817285609e-001,-2.08152532069853e+000
2.96483138952412e+004,-7.40467941486999e-001,-2.59347504325541e+000
2.97166603173780e+004,-7.45306745750407e-001,-3.10798472412400e+000
2.97851642942896e+004,-7.50181456207965e-001,-3.62508617270768e+000
2.98538261891773e+004,-7.55094404916613e-001,-4.14481158670551e+000
2.99226463660796e+004,-7.60048033328061e-001,-4.66719354772148e+000
2.99916251898742e+004,-7.65044895839002e-001,-5.19226501623590e+000
3.00607630262800e+004,-7.70087663420016e-001,-5.72005932589431e+000
3.01300602418589e+004,-7.75179127325018e-001,-6.25061017708869e+000
3.01995172040179e+004,-7.80322202878029e-001,-6.78395162977663e+000
3.02691342810108e+004,-7.85519933339758e-001,-7.32011809551651e+000
3.03389118419404e+004,-7.90775493850583e-001,-7.85914432866352e+000
3.04088502567605e+004,-7.96092195450644e-001,-8.40106541669268e+000
3.04789498962775e+004,-8.01473489174662e-001,-8.94591676960080e+000
3.05492111321528e+004,-8.06922970220395e-001,-9.49373410834250e+000
3.06196343369044e+004,-8.12444382189026e-001,-1.00445534522586e+001
3.06902198839092e+004,-8.18041621394447e-001,-1.05984111054392e+001
3.07609681474047e+004,-8.23718741239798e-001,-1.11553436419816e+001
3.08318795024912e+004,-8.29479956657693e-001,-1.17153878900861e+001
3.09029543251336e+004,-8.35329648611305e-001,-1.22785809149418e+001
3.09741929921634e+004,-8.41272368652003e-001,-1.28449600003442e+001
3.10455958812812e+004,-8.47312843529826e-001,-1.34145626289958e+001
3.11171633710578e+004,-8.53455979852034e-001,-1.39874264614299e+001
3.11888958409370e+004,-8.59706868784101e-001,-1.45635893135011e+001
3.12607936712372e+004,-8.66070790788309e-001,-1.51430891323891e+001
3.13328572431535e+004,-8.72553220392797e-001,-1.57259639710521e+001
3.14050869387598e+004,-8.79159830984800e-001,-1.63122519610732e+001
3.14774831410107e+004,-8.85896499620244e-001,-1.69019912838421e+001
3.15500462337438e+004,-8.92769311841736e-001,-1.74952201400075e+001
3.16227766016814e+004,-8.99784566496236e-001,-1.80919767171459e+001
3.16956746304325e+004,-9.06948780542081e-001,-1.86922991555799e+001
3.17687407064953e+004,-9.14268693836283e-001,-1.92962255122926e+001
3.18419752172588e+004,-9.21751273890017e-001,-1.99037937228753e+001
3.19153785510052e+004,-9.29403720580622e-001,-2.05150415614504e+001
3.19889510969115e+004,-9.37233470807448e-001,-2.11300065985110e+001
3.20626932450522e+004,-9.45248203078002e-001,-2.17487261566239e+001
3.21366053864007e+004,-9.53455842009497e-001,-2.23712372639405e+001
3.22106879128319e+004,-9.61864562730392e-001,-2.29975766054610e+001
3.22849412171239e+004,-9.70482795165764e-001,-2.36277804720049e+001
3.23593656929603e+004,-9.79319228188720e-001,-2.42618847068424e+001
3.24339617349324e+004,-9.88382813619284e-001,-2.48999246499376e+001
3.25087297385409e+004,-9.97682770051944e-001,-2.55419350797736e+001
3.25836701001984e+004,-1.00722858649026e+000,-2.61879501527151e+001
3.26587832172310e+004,-1.01703002576843e+000,-2.68380033398862e+001
3.27340694878813e+004,-1.02709712773570e+000,-2.74921273615361e+001
3.28095293113094e+004,-1.03744021218095e+000,-2.81503541188756e+001
3.28851630875957e+004,-1.04806988147254e+000,-2.88127146233747e+001
3.29609712177432e+004,-1.05899702288770e+000,-2.94792389235186e+001
3.30369541036789e+004,-1.07023281060442e+000,-3.01499560290256e+001
3.31131121482565e+004,-1.08178870732882e+000,-3.08248938325430e+001
3.31894457552585e+004,-1.09367646552920e+000,-3.15040790288495e+001
3.32659553293979e+004,-1.10590812824677e+000,-3.21875370315901e+001
3.33426412763209e+004,-1.11849602945346e+000,-3.28752918876005e+001
3.34195040026088e+004,-1.13145279392527e+000,-3.35673661888731e+001
3.34965439157801e+004,-1.14479133660001e+000,-3.42637809822411e+001
3.35737614242928e+004,-1.15852486138668e+000,-3.49645556768643e+001
3.36511569375464e+004,-1.17266685939365e+000,-3.56697079496204e+001
3.37287308658842e+004,-1.18723110654332e+000,-3.63792536485152e+001
3.38064836205955e+004,-1.20223166053922e+000,-3.70932066942487e+001
3.38844156139176e+004,-1.21768285715237e+000,-3.78115789800837e+001
3.39625272590382e+004,-1.23359930579424e+000,-3.85343802701867e+001
3.40408189700974e+004,-1.24999588434292e+000,-3.92616180966292e+001
3.41192911621902e+004,-1.26688773319004e+000,-3.99932976552515e+001
3.41979442513682e+004,-1.28429024847721e+000,-4.07294217006179e+001
3.42767786546423e+004,-1.30221907449051e+000,-4.14699904403046e+001
3.43557947899848e+004,-1.32069009518477e+000,-4.22150014287931e+001
3.44349930763311e+004,-1.33971942480790e+000,-4.29644494612460e+001
3.45143739335829e+004,-1.35932339760035e+000,-4.37183264674829e+001
3.45939377826095e+004,-1.37951855654426e+000,-4.44766214064769e+001
3.46736850452504e+004,-1.40032164114125e+000,-4.52393201617226e+001
3.47536161443178e+004,-1.42174957419817e+000,-4.60064054378458e+001
3.48337315035984e+004,-1.44381944760572e+000,-4.67778566588444e+001
3.49140315478558e+004,-1.46654850709538e+000,-4.75536498683640e+001
3.49945167028330e+004,-1.48995413596632e+000,-4.83337576324393e+001
3.50751873952540e+004,-1.51405383777499e+000,-4.91181489451403e+001
3.51560440528270e+004,-1.53886521798692e+000,-4.99067891375819e+001
3.52370871042459e+004,-1.56440596459434e+000,-5.06996397907752e+001
3.53183169791929e+004,-1.59069382770520e+000,-5.14966586527951e+001
3.53997341083407e+004,-1.61774659811940e+000,-5.22977995607671e+001
3.54813389233547e+004,-1.64558208490902e+000,-5.31030123681745e+001
3.55631318568957e+004,-1.67421809202691e+000,-5.39122428779887e+001
3.56451133426216e+004,-1.70367239397497e+000,-5.47254327821411e+001
3.57272838151900e+004,-1.73396271056653e+000,-5.55425196078381e+001
3.58096437102607e+004,-1.76510668082706e+000,-5.63634366712302e+001
3.58921934644977e+004,-1.79712183608194e+000,-5.71881130389335e+001
3.59749335155714e+004,-1.83002557228585e+000,-5.80164734978864e+001
3.60578643021614e+004,-1.86383512165722e+000,-5.88484385340192e+001
3.61409862639584e+004,-1.89856752368579e+000,-5.96839243201893e+001
3.62242998416670e+004,-1.93423959558907e+000,-6.05228427138120e+001
3.63078054770072e+004,-1.97086790229792e+000,-6.13651012645903e+001
3.63915036127178e+004,-2.00846872606122e+000,-6.22106032327227e+001
3.64753946925579e+004,-2.04705803576045e+000,-6.30592476179181e+001
3.65594791613096e+004,-2.08665145603685e+000,-6.39109291995252e+001
3.66437574647804e+004,-2.12726423633166e+000,-6.47655385880268e+001
3.67282300498055e+004,-2.16891121995269e+000,-6.56229622881107e+001
3.68128973642502e+004,-2.21160681327743e+000,-6.64830827734740e+001
3.68977598570121e+004,-2.25536495521139e+000,-6.73457785734637e+001
3.69828179780236e+004,-2.30019908702231e+000,-6.82109243716037e+001
3.70680721782546e+004,-2.34612212266993e+000,-6.90783911159939e+001
3.71535229097143e+004,-2.39314641975943e+000,-6.99480461415072e+001
3.72391706254538e+004,-2.44128375123939e+000,-7.08197533036457e+001
3.73250157795690e+004,-2.49054527797073e+000,-7.16933731238544e+001
3.74110588272023e+004,-2.54094152229040e+000,-7.25687629460202e+001
3.74973002245453e+004,-2.59248234269098e+000,-7.34457771038250e+001
3.75837404288414e+004,-2.64517690973506e+000,-7.43242670985482e+001
3.76703798983878e+004,-2.69903368332055e+000,-7.52040817868550e+001
3.77572190925385e+004,-2.75406039140684e+000,-7.60850675780402e+001
3.78442584717063e+004,-2.81026401030699e+000,-7.69670686401382e+001
3.79314984973651e+004,-2.86765074664568e+000,-7.78499271142514e+001
3.80189396320530e+004,-2.92622602107326e+000,-7.87334833363929e+001
3.81065823393742e+004,-2.98599445382099e+000,-7.96175760660906e+001
3.81944270840015e+004,-3.04695985217047e+000,-8.05020427209539e+001
3.82824743316791e+004,-3.10912519990550e+000,-8.13867196163605e+001
3.83707245492247e+004,-3.17249264879909e+000,-8.22714422093856e+001
3.84591782045322e+004,-3.23706351218336e+000,-8.31560453460713e+001
3.85478357665740e+004,-3.30283826063430e+000,-8.40403635111015e+001
3.86366977054038e+004,-3.36981651979700e+000,-8.49242310789375e+001
3.87257644921586e+004,-3.43799707036100e+000,-8.58074825654565e+001
3.88150365990617e+004,-3.50737785018708e+000,-8.66899528791335e+001
3.89045144994249e+004,-3.57795595857402e+000,-8.75714775708032e+001
3.89941986676512e+004,-3.64972766264348e+000,-8.84518930810630e+001
3.90840895792370e+004,-3.72268840580740e+000,-8.93310369843770e+001
3.91741877107751e+004,-3.79683281827556e+000,-9.02087482289798e+001
3.92644935399568e+004,-3.87215472954628e+000,-9.10848673716991e+001
3.93550075455745e+004,-3.94864718281659e+000,-9.19592368068535e+001
3.94457302075246e+004,-4.02630245123595e+000,-9.28317009884251e+001
3.95366620068096e+004,-4.10511205592207e+000,-9.37021066447507e+001
3.96278034255407e+004,-4.18506678564546e+000,-9.45703029850250e+001
3.97191549469408e+004,-4.26615671808637e+000,-9.54361418969658e+001
3.98107170553465e+004,-4.34837124255765e+000,-9.62994781350479e+001
3.99024902362109e+004,-4.43169908408338e+000,-9.71601694987744e+001
3.99944749761065e+004,-4.51612832871902e+000,-9.80180770005137e+001
4.00866717627270e+004,-4.60164644999289e+000,-9.88730650225028e+001
4.01790810848907e+004,-4.68824033634909e+000,-9.97250014626727e+001
4.02717034325426e+004,-4.77589631946603e+000,-1.00573757869028e+002
4.03645392967572e+004,-4.86460020332815e+000,-1.01419209562371e+002
4.04575891697409e+004,-4.95433729392468e+000,-1.02261235747232e+002
4.05508535448350e+004,-5.04509242945245e+000,-1.03099719610923e+002
4.06443329165179e+004,-5.13685001089890e+000,-1.03934548410706e+002
4.07380277804079e+004,-5.22959403288669e+000,-1.04765613549115e+002
4.08319386332658e+004,-5.32330811466188e+000,-1.05592810637535e+002
4.09260659729977e+004,-5.41797553111075e+000,-1.06416039548196e+002
4.10204102986573e+004,-5.51357924369894e+000,-1.07235204454778e+002
4.11149721104488e+004,-5.61010193122488e+000,-1.08050213861899e+002
4.12097519097296e+004,-5.70752602029013e+000,-1.08860980623761e+002
4.13047501990127e+004,-5.80583371539179e+000,-1.09667421952312e+002
4.13999674819696e+004,-5.90500702854908e+000,-1.10469459415276e+002
4.14954042634329e+004,-6.00502780838242e+000,-1.11267018924465e+002
4.15910610493988e+004,-6.10587776856955e+000,-1.12060030714808e+002
4.16869383470301e+004,-6.20753851560862e+000,-1.12848429314529e+002
4.17830366646587e+004,-6.30999157582765e+000,-1.13632153506973e+002
4.18793565117884e+004,-6.41321842158209e+000,-1.14411146284544e+002
4.19758983990973e+004,-6.51720049659360e+000,-1.15185354795267e+002
4.20726628384409e+004,-6.62191924038529e+000,-1.15954730282474e+002
4.21696503428547e+004,-6.72735611177681e+000,-1.16719228018121e+002
4.22668614265568e+004,-6.83349261141077e+000,-1.17478807230252e+002
4.23642966049506e+004,-6.94031030328336e+000,-1.18233431025118e+002
4.24619563946277e+004,-7.04779083526222e+000,-1.18983066304446e+002
4.25598413133708e+004,-7.15591595857770e+000,-1.19727683678360e+002
4.26579518801557e+004,-7.26466754627920e+000,-1.20467257374440e+002
4.27562886151550e+004,-7.37402761065341e+000,-1.21201765143387e+002
4.28548520397404e+004,-7.48397831960575e+000,-1.21931188161758e+002
4.29536426764851e+004,-7.59450201201093e+000,-1.22655510932209e+002
4.30526610491675e+004,-7.70558121204115e+000,-1.23374721181681e+002
4.31519076827729e+004,-7.81719864248626e+000,-1.24088809757930e+002
4.32513831034972e+004,-7.92933723708133e+000,-1.24797770524792e+002
4.33510878387493e+004,-8.04198015186101e+000,-1.25501600256560e+002
4.34510224171535e+004,-8.15511077556309e+000,-1.26200298531809e+002
4.35511873685532e+004,-8.26871273910515e+000,-1.26893867627015e+002
4.36515832240129e+004,-8.38276992416044e+000,-1.27582312410263e+002
4.37522105158215e+004,-8.49726647086136e+000,-1.28265640235334e+002
4.38530697774949e+004,-8.61218678465965e+000,-1.28943860836449e+002
4.39541615437787e+004,-8.72751554237447e+000,-1.29616986223896e+002
4.40554863506516e+004,-8.84323769745950e+000,-1.30285030580787e+002
4.41570447353275e+004,-8.95933848452123e+000,-1.30948010161140e+002
4.42588372362589e+004,-9.07580342312242e+000,-1.31605943189473e+002
4.43608643931395e+004,-9.19261832090247e+000,-1.32258849762089e+002
4.44631267469071e+004,-9.30976927604905e+000,-1.32906751750185e+002
4.45656248397466e+004,-9.42724267915406e+000,-1.33549672704944e+002
4.46683592150925e+004,-9.54502521448604e+000,-1.34187637764701e+002
4.47713304176325e+004,-9.66310386071365e+000,-1.34820673564305e+002
4.48745389933094e+004,-9.78146589111055e+000,-1.35448808146755e+002
4.49779854893250e+004,-9.90009887327468e+000,-1.36072070877182e+002
4.50816704541422e+004,-1.00189906683924e+001,-1.36690492359242e+002
4.51855944374884e+004,-1.01381294300783e+001,-1.37304104353963e+002
4.52897579903582e+004,-1.02575036028194e+001,-1.37912939701084e+002
4.53941616650165e+004,-1.03771019200534e+001,-1.38517032242915e+002
