Freq.	V(vo)
1.41253754462274e+004	(1.86312485181223e-001dB,8.24083324964918e+001°)
1.44543977074592e+004	(2.07267661825842e-001dB,7.99018841942955e+001°)
1.47910838816820e+004	(2.28838822285792e-001dB,7.73113372050040e+001°)
1.51356124843620e+004	(2.50866651940707e-001dB,7.46326948290738e+001°)
1.54881661891247e+004	(2.73158100403986e-001dB,7.18618241348395e+001°)
1.58489319246110e+004	(2.95484125977153e-001dB,6.89944763656049e+001°)
1.62181009735892e+004	(3.17578180670982e-001dB,6.60263124245227e+001°)
1.65958690743755e+004	(3.39135779878124e-001dB,6.29529331912775e+001°)
1.69824365246173e+004	(3.59815569373588e-001dB,5.97699138456869e+001°)
1.73780082874936e+004	(3.79242366242806e-001dB,5.64728405546888e+001°)
1.77827941003891e+004	(3.97012699520328e-001dB,5.30573467735440e+001°)
1.81970085860997e+004	(4.12703396664646e-001dB,4.95191449801139e+001°)
1.86208713666285e+004	(4.25883735056536e-001dB,4.58540478802994e+001°)
1.90546071796323e+004	(4.36131580927856e-001dB,4.20579709984456e+001°)
1.94984459975803e+004	(4.43053745679026e-001dB,3.81269061412632e+001°)
1.99526231496887e+004	(4.46310473845081e-001dB,3.40568525835411e+001°)
2.04173794466951e+004	(4.45643510261115e-001dB,2.98436900946367e+001°)
2.08929613085402e+004	(4.40906548901906e-001dB,2.54829752578237e+001°)
2.13796208950222e+004	(4.32096012865233e-001dB,2.09696400790300e+001°)
2.18776162394954e+004	(4.19379013436086e-001dB,1.62975697528760e+001°)
2.23872113856832e+004	(4.03113915510415e-001dB,1.14590347238658e+001°)
2.29086765276776e+004	(3.83857063155713e-001dB,6.44395093769037e+000°)
2.34422881531990e+004	(3.62346645766305e-001dB,1.23894175012970e+000°)
2.39883291901947e+004	(3.39450985847636e-001dB,-4.17382354000077e+000°)
2.45470891568501e+004	(3.16063028103095e-001dB,-9.81803311433415e+000°)
2.51188643150956e+004	(2.92914547313493e-001dB,-1.57248780513341e+001°)
2.57039578276884e+004	(2.70271448774289e-001dB,-2.19348938875254e+001°)
2.63026799189536e+004	(2.47454815084004e-001dB,-2.84998490852849e+001°)
2.69153480392689e+004	(2.22112596567509e-001dB,-3.54843152185254e+001°)
2.75422870333814e+004	(1.89152454520906e-001dB,-4.29661359860343e+001°)
2.81838293126443e+004	(1.39262616012824e-001dB,-5.10342804567645e+001°)
2.88403150312658e+004	(5.70541676382185e-002dB,-5.97814783363474e+001°)
2.95120922666636e+004	(-8.08379295052316e-002dB,-6.92879327567876e+001°)
3.01995172040199e+004	(-3.06746759501697e-001dB,-7.95926797978872e+001°)
3.09029543251357e+004	(-6.60310077189050e-001dB,-9.06538257409411e+001°)
3.16227766016835e+004	(-1.18222312265501e+000dB,-1.02310725292793e+002°)
3.23593656929626e+004	(-1.90342339872332e+000dB,-1.14275248933000e+002°)
3.31131121482588e+004	(-2.83399197268987e+000dB,-1.26176688849853e+002°)
3.38844156139200e+004	(-3.95873730592249e+000dB,-1.37651140339923e+002°)
3.46736850452529e+004	(-5.24272948259675e+000dB,-1.48427561001451e+002°)
3.54813389233573e+004	(-6.64273643216376e+000dB,-1.58365825513815e+002°)
3.63078054770098e+004	(-8.11763384491122e+000dB,-1.67442877771598e+002°)
3.71535229097169e+004	(-9.63404934334913e+000dB,-1.75713456822263e+002°)
3.80189396320558e+004	(-1.11676081083449e+001dB,1.76728749212675e+002°)
3.89045144994277e+004	(-1.27017677327270e+001dB,1.69778231209648e+002°)
3.98107170553494e+004	(-1.42259013984790e+001dB,1.63332761605820e+002°)
4.07380277804109e+004	(-1.57334862273113e+001dB,1.57300103169554e+002°)
4.16869383470332e+004	(-1.72206810560749e+001dB,1.51599934978440e+002°)
4.26579518801589e+004	(-1.86853044808305e+001dB,1.46163458468012e+002°)
4.36515832240162e+004	(-2.01261332389432e+001dB,1.40932092611001e+002°)
4.46683592150959e+004	(-2.15424312288423e+001dB,1.35855975554855e+002°)
4.57088189614871e+004	(-2.29336363459135e+001dB,1.30892599972154e+002°)
4.67735141287194e+004	(-2.42991532402390e+001dB,1.26005709284069e+002°)
4.78630092322634e+004	(-2.56382178000240e+001dB,1.21164486629380e+002°)
4.89778819368442e+004	(-2.69498123894710e+001dB,1.16343025773697e+002°)
5.00000000000000e+004	(-2.81018664840732e+001dB,1.12017412819321e+002°)
